Date,Adj Close
2017-10-03,22.006589889526367
2017-10-04,22.398927688598633
2017-10-05,22.612932205200195
2017-10-06,22.705665588378906
2017-10-09,22.39179229736328
2017-10-10,22.42032814025879
2017-10-11,22.17066192626953
2017-10-12,22.370393753051758
2017-10-13,22.434595108032227
2017-10-16,22.363262176513672
2017-10-17,22.434595108032227
2017-10-18,22.605798721313477
2017-10-19,22.926801681518555
2017-10-20,22.612932205200195
2017-10-23,24.110944747924805
2017-10-24,23.91834259033203
2017-10-25,23.90407943725586
2017-10-26,23.939746856689453
2017-10-27,23.67580795288086
2017-10-30,23.233537673950195
2017-10-31,23.262073516845703
2017-11-01,24.089550018310547
2017-11-02,24.332088470458984
2017-11-03,23.89694595336914
2017-11-06,23.568809509277344
2017-11-07,23.290605545043945
2017-11-08,24.36775016784668
2017-11-09,23.718610763549805
2017-11-10,23.568809509277344
2017-11-13,23.22640609741211
2017-11-14,22.01372718811035
2017-11-15,23.076602935791016
2017-11-16,23.818479537963867
2017-11-17,24.118080139160156
2017-11-20,24.346349716186523
2017-11-21,24.553218841552734
2017-11-22,24.945558547973633
2017-11-24,24.931293487548828
2017-11-27,24.76722526550293
2017-11-28,24.76722526550293
2017-11-29,24.88135528564453
2017-11-30,24.81715965270996
2017-12-01,25.73736572265625
2017-12-04,25.673166275024414
2017-12-05,26.46497344970703
2017-12-06,26.407909393310547
2017-12-07,26.55057716369629
2017-12-08,26.736045837402344
2017-12-11,26.85731315612793
2017-12-12,26.900115966796875
2017-12-13,27.44938850402832
2017-12-14,27.121252059936523
2017-12-15,26.999977111816406
2017-12-18,27.17831802368164
2017-12-19,27.399450302124023
2017-12-20,28.319665908813477
2017-12-21,27.756126403808594
2017-12-22,27.563522338867188
2017-12-26,27.53498649597168
2017-12-27,27.431127548217773
2017-12-28,26.989166259765625
2017-12-29,26.981800079345703
2018-01-02,27.44585609436035
2018-01-03,27.652109146118164
2018-01-04,27.843624114990234
2018-01-05,28.013046264648438
2018-01-08,28.801206588745117
2018-01-09,28.749649047851562
2018-01-10,28.801206588745117
2018-01-11,28.838041305541992
2018-01-12,28.558134078979492
2018-01-16,28.33715057373047
2018-01-17,28.425540924072266
2018-01-18,29.044292449951172
2018-01-19,28.373977661132812
2018-01-22,29.08848762512207
2018-01-23,28.933794021606445
2018-01-24,29.132678985595703
2018-01-25,28.359249114990234
2018-01-26,28.219297409057617
2018-01-29,27.29117202758789
2018-01-30,27.062828063964844
2018-01-31,27.519521713256836
2018-02-01,28.04250717163086
2018-02-02,27.129121780395508
2018-02-05,25.773767471313477
2018-02-06,26.679794311523438
2018-02-07,25.729570388793945
2018-02-08,24.67622947692871
2018-02-09,24.45524787902832
2018-02-12,25.479129791259766
2018-02-13,25.077239990234375
2018-02-14,26.164873123168945
2018-02-15,26.072309494018555
2018-02-16,26.457996368408203
2018-02-20,26.442567825317383
2018-02-21,26.296005249023438
2018-02-22,25.648056030273438
2018-02-23,25.802331924438477
2018-02-26,26.13401985168457
2018-02-27,25.93346405029297
2018-02-28,25.6943416595459
2018-03-01,25.123523712158203
2018-03-02,24.244163513183594
2018-03-05,24.05903434753418
2018-03-06,24.4370059967041
2018-03-07,25.70977020263672
2018-03-08,26.427139282226562
2018-03-09,27.09823226928711
2018-03-12,26.673980712890625
2018-03-13,25.910324096679688
2018-03-14,25.964317321777344
2018-03-15,26.033742904663086
2018-03-16,26.0954532623291
2018-03-19,25.864059448242188
2018-03-20,25.358623504638672
2018-03-21,25.184879302978516
2018-03-22,25.271751403808594
2018-03-23,25.1453914642334
2018-03-26,25.350723266601562
2018-03-27,24.560983657836914
2018-03-28,24.553085327148438
2018-03-29,24.742624282836914
2018-04-02,24.403034210205078
2018-04-03,23.90549659729004
2018-04-04,23.858110427856445
2018-04-05,24.10293197631836
2018-04-06,24.45041847229004
2018-04-09,24.4188289642334
2018-04-10,24.466211318969727
2018-04-11,24.592573165893555
2018-04-12,24.521495819091797
2018-04-13,24.245086669921875
2018-04-16,24.205598831176758
2018-04-17,24.221391677856445
2018-04-18,24.11872673034668
2018-04-19,24.10293197631836
2018-04-20,24.063444137573242
2018-04-23,23.88970375061035
2018-04-24,23.88970375061035
2018-04-25,23.92129135131836
2018-04-26,23.257909774780273
2018-04-27,23.60539436340332
2018-04-30,23.72385597229004
2018-05-01,23.65277862548828
2018-05-02,22.855140686035156
2018-05-03,21.631038665771484
2018-05-04,22.12067985534668
2018-05-07,21.417808532714844
2018-05-08,19.506633758544922
2018-05-09,19.34868621826172
2018-05-10,19.206531524658203
2018-05-11,17.532278060913086
2018-05-14,17.413816452026367
2018-05-15,18.61422348022461
2018-05-16,17.840274810791016
2018-05-17,18.25094223022461
2018-05-18,18.2193546295166
2018-05-21,18.503662109375
2018-05-22,18.527353286743164
2018-05-23,18.014020919799805
2018-05-24,17.832380294799805
2018-05-25,17.81658363342285
2018-05-29,17.32694435119629
2018-05-30,17.29535484313965
2018-05-31,17.398021697998047
2018-06-01,17.279560089111328
2018-06-04,17.46120262145996
2018-06-05,18.029815673828125
2018-06-06,17.98242950439453
2018-06-07,18.13248062133789
2018-06-08,18.140378952026367
2018-06-11,18.179866790771484
2018-06-12,18.006120681762695
2018-06-13,17.524381637573242
2018-06-14,16.939970016479492
2018-06-15,17.271663665771484
2018-06-18,16.38715171813965
2018-06-19,16.75043296813965
2018-06-20,16.418743133544922
2018-06-21,16.884689331054688
2018-06-22,16.82940673828125
2018-06-25,16.552995681762695
2018-06-26,16.33186912536621
2018-06-27,15.715869903564453
2018-06-28,15.463150024414062
2018-06-29,14.010026931762695
2018-07-02,13.591463088989258
2018-07-03,14.515461921691895
2018-07-05,14.381204605102539
2018-07-06,14.25484561920166
2018-07-09,14.562846183776855
2018-07-10,14.412796974182129
2018-07-11,14.444385528564453
2018-07-12,14.531256675720215
2018-07-13,14.594435691833496
2018-07-16,14.886641502380371
2018-07-17,15.1156644821167
2018-07-18,15.94489574432373
2018-07-19,15.652689933776855
2018-07-20,15.723769187927246
2018-07-23,15.621102333068848
2018-07-24,15.723769187927246
2018-07-25,15.834330558776855
2018-07-26,15.73956298828125
2018-07-27,15.786947250366211
2018-07-30,15.771151542663574
2018-07-31,15.850126266479492
2018-08-01,15.87381649017334
2018-08-02,15.786947250366211
2018-08-03,15.960689544677734
2018-08-06,15.936997413635254
2018-08-07,15.850126266479492
2018-08-08,15.352588653564453
2018-08-09,14.31013011932373
2018-08-10,13.686232566833496
2018-08-13,13.599360466003418
2018-08-14,14.049514770507812
2018-08-15,14.539155006408691
2018-08-16,14.483871459960938
2018-08-17,13.875770568847656
2018-08-20,14.017924308776855
2018-08-21,14.223257064819336
2018-08-22,14.246949195861816
2018-08-23,14.42069149017334
2018-08-24,14.089000701904297
2018-08-27,13.89946460723877
2018-08-28,13.931052207946777
2018-08-29,13.52828311920166
2018-08-30,12.762235641479492
2018-08-31,13.054439544677734
2018-09-04,12.564798355102539
2018-09-05,12.888591766357422
2018-09-06,13.836284637451172
2018-09-07,13.654644012451172
2018-09-10,13.433514595031738
2018-09-11,13.180798530578613
2018-09-12,13.654644012451172
2018-09-13,13.78100299835205
2018-09-14,13.836284637451172
2018-09-17,13.757309913635254
2018-09-18,13.820488929748535
2018-09-19,14.570744514465332
2018-09-20,14.902436256408691
2018-09-21,15.534229278564453
2018-09-24,14.989307403564453
2018-09-25,15.020896911621094
2018-09-26,14.760282516479492
2018-09-27,14.483871459960938
2018-09-28,13.757309913635254
2018-10-01,14.057411193847656
2018-10-02,14.562846183776855
2018-10-03,14.626025199890137
2018-10-04,14.397001266479492
2018-10-05,14.483871459960938
2018-10-08,14.776076316833496
2018-10-09,14.728691101074219
2018-10-10,14.199563980102539
2018-10-11,13.89946460723877
2018-10-12,13.978437423706055
2018-10-15,14.136384963989258
2018-10-16,14.144282341003418
2018-10-17,13.962642669677734
2018-10-18,13.670437812805176
2018-10-19,13.749411582946777
2018-10-22,13.52828311920166
2018-10-23,13.386131286621094
2018-10-24,13.030747413635254
2018-10-25,13.346643447875977
2018-10-26,13.85207748413086
2018-10-29,13.757309913635254
2018-10-30,13.986333847045898
2018-10-31,14.302231788635254
2018-11-01,14.902436256408691
2018-11-02,14.965615272521973
2018-11-05,14.926128387451172
2018-11-06,14.82346248626709
2018-11-07,14.855050086975098
2018-11-08,14.602331161499023
2018-11-09,14.183770179748535
2018-11-12,13.544078826904297
2018-11-13,13.362439155578613
2018-11-14,13.931052207946777
2018-11-15,13.94684886932373
2018-11-16,13.607258796691895
2018-11-19,13.504591941833496
2018-11-20,13.433514595031738
2018-11-21,13.55197811126709
2018-11-23,13.283465385437012
2018-11-26,13.828387260437012
2018-11-27,13.67833423614502
2018-11-28,13.828387260437012
2018-11-29,13.583565711975098
2018-11-30,13.567770957946777
2018-12-03,13.425618171691895
2018-12-04,13.14130973815918
2018-12-06,13.386131286621094
2018-12-07,12.975464820861816
2018-12-10,12.80172061920166
2018-12-11,13.330846786499023
2018-12-12,13.14920711517334
2018-12-13,12.9359769821167
2018-12-14,12.683259963989258
2018-12-17,12.39895248413086
2018-12-18,12.501619338989258
2018-12-19,11.775056838989258
2018-12-20,11.688185691833496
2018-12-21,11.36439037322998
2018-12-24,11.214338302612305
2018-12-26,11.419672012329102
2018-12-27,11.688185691833496
2018-12-28,11.822441101074219
2018-12-31,12.288389205932617
2019-01-02,12.090953826904297
2019-01-03,11.68028736114502
2019-01-04,11.996183395385742
2019-01-07,11.806645393371582
2019-01-08,12.027774810791016
2019-01-09,12.312081336975098
2019-01-10,12.730645179748535
2019-01-11,12.620080947875977
2019-01-14,12.793824195861816
2019-01-15,12.864901542663574
2019-01-16,12.959670066833496
2019-01-17,13.030747413635254
2019-01-18,12.959670066833496
2019-01-22,12.872797966003418
2019-01-23,12.785927772521973
2019-01-24,12.833311080932617
2019-01-25,12.904388427734375
2019-01-28,12.983362197875977
2019-01-29,13.030747413635254
2019-01-30,12.857003211975098
2019-01-31,13.022849082946777
2019-02-01,13.109722137451172
2019-02-04,13.078130722045898
2019-02-05,13.125515937805176
2019-02-06,12.588491439819336
2019-02-07,12.525311470031738
2019-02-08,12.817516326904297
2019-02-11,12.80172061920166
2019-02-12,12.817516326904297
2019-02-13,12.699054718017578
2019-02-14,12.778029441833496
2019-02-15,12.596386909484863
2019-02-19,11.988286972045898
2019-02-20,12.090953826904297
2019-02-21,12.130439758300781
2019-02-22,12.177824974060059
2019-02-25,12.004081726074219
2019-02-26,12.162029266357422
2019-02-27,11.822441101074219
2019-02-28,11.759262084960938
2019-03-01,11.767158508300781
2019-03-04,11.869826316833496
2019-03-05,12.122543334960938
2019-03-06,11.806645393371582
2019-03-07,11.672389030456543
2019-03-08,11.696083068847656
2019-03-11,11.948800086975098
2019-03-12,12.05146598815918
2019-03-13,12.114645957946777
2019-03-14,12.004081726074219
2019-03-15,11.980389595031738
2019-03-18,12.375261306762695
2019-03-19,12.264697074890137
2019-03-20,12.241005897521973
2019-03-21,12.146235466003418
2019-03-22,11.838235855102539
2019-03-25,12.05146598815918
2019-03-26,11.830338478088379
2019-03-27,11.380186080932617
2019-03-28,11.467057228088379
2019-03-29,11.530237197875977
2019-04-01,11.55392837524414
2019-04-02,11.372288703918457
2019-04-03,11.36439037322998
2019-04-04,11.198545455932617
2019-04-05,11.159056663513184
2019-04-08,11.36439037322998
2019-04-09,11.31700611114502
2019-04-10,11.35649299621582
2019-04-11,11.1195707321167
2019-04-12,11.32490348815918
2019-04-15,11.403878211975098
2019-04-16,11.625005722045898
2019-04-17,11.806645393371582
2019-04-18,11.427570343017578
2019-04-22,11.293313980102539
2019-04-23,11.31700611114502
2019-04-24,11.080082893371582
2019-04-25,10.582545280456543
2019-04-26,10.503572463989258
2019-04-29,10.369316101074219
2019-04-30,10.385109901428223
2019-05-01,10.4324951171875
2019-05-02,10.606236457824707
2019-05-03,11.283060073852539
2019-05-06,11.582968711853027
2019-05-07,11.939616203308105
2019-05-08,12.620491027832031
2019-05-09,12.571857452392578
2019-05-10,12.036885261535645
2019-05-13,11.655919075012207
2019-05-14,11.777503967285156
2019-05-15,11.931510925292969
2019-05-16,12.19089126586914
2019-05-17,12.142257690429688
2019-05-20,12.004463195800781
2019-05-21,12.490800857543945
2019-05-22,12.782604217529297
2019-05-23,12.628597259521484
2019-05-24,12.782604217529297
2019-05-28,12.628597259521484
2019-05-29,12.004463195800781
2019-05-30,11.834243774414062
2019-05-31,12.020673751831055
2019-06-03,12.077412605285645
2019-06-04,12.142257690429688
2019-06-05,12.579962730407715
2019-06-06,12.523223876953125
2019-06-07,12.434061050415039
2019-06-10,12.733970642089844
2019-06-11,13.001457214355469
2019-06-12,14.436155319213867
2019-06-13,14.136247634887695
2019-06-14,14.014663696289062
2019-06-17,14.022768020629883
2019-06-18,14.249726295471191
2019-06-19,14.306466102600098
2019-06-20,14.53342342376709
2019-06-21,14.549636840820312
2019-06-24,14.330781936645508
2019-06-25,14.452366828918457
2019-06-26,14.111928939819336
2019-06-27,14.038978576660156
2019-06-28,14.322677612304688
2019-07-01,14.363204956054688
2019-07-02,14.41994571685791
2019-07-03,14.41994571685791
2019-07-05,14.379416465759277
2019-07-08,14.249726295471191
2019-07-09,14.37131118774414
2019-07-10,14.411839485168457
2019-07-11,14.58205795288086
2019-07-12,14.614480972290039
2019-07-15,14.387521743774414
2019-07-16,14.42805004119873
2019-07-17,14.37131118774414
2019-07-18,14.241620063781738
2019-07-19,14.225408554077148
2019-07-22,13.884971618652344
2019-07-23,13.982239723205566
2019-07-24,13.966029167175293
2019-07-25,13.828231811523438
2019-07-26,14.249726295471191
2019-07-29,14.152458190917969
2019-07-30,14.055191040039062
2019-07-31,13.698541641235352
2019-08-01,13.463479042053223
2019-08-02,13.520217895507812
2019-08-05,12.944717407226562
2019-08-06,12.579962730407715
2019-08-07,12.239526748657227
2019-08-08,11.777503967285156
2019-08-09,12.72586441040039
2019-08-12,8.478507041931152
2019-08-13,8.883788108825684
2019-08-14,8.283970832824707
2019-08-15,8.932422637939453
2019-08-16,9.297843933105469
2019-08-19,8.573659896850586
2019-08-20,8.964885711669922
2019-08-21,9.123040199279785
2019-08-22,8.889970779418945
2019-08-23,8.5320405960083
2019-08-26,8.565336227416992
2019-08-27,7.891096115112305
2019-08-28,7.816181182861328
2019-08-29,7.566463470458984
2019-08-30,7.441604137420654
2019-09-03,7.491547107696533
2019-09-04,8.107519149780273
2019-09-05,8.057576179504395
2019-09-06,8.115843772888184
2019-09-09,8.024279594421387
2019-09-10,8.140814781188965
2019-09-11,8.140814781188965
2019-09-12,8.149138450622559
2019-09-13,7.932716369628906
2019-09-16,8.140814781188965
2019-09-17,8.01595687866211
2019-09-18,8.140814781188965
2019-09-19,8.473773002624512
2019-09-20,8.28232192993164
2019-09-23,8.090871810913086
2019-09-24,7.7828850746154785
2019-09-25,8.024279594421387
2019-09-26,7.857800483703613
2019-09-27,8.065898895263672
2019-09-30,8.323942184448242
2019-10-01,8.315617561340332
2019-10-02,8.51539134979248
2019-10-03,8.548687934875488
2019-10-04,8.715167999267578
2019-10-07,8.723489761352539
2019-10-08,8.540364265441895
2019-10-09,8.407181739807129
2019-10-10,8.773435592651367
2019-10-11,9.023153305053711
2019-10-14,8.74013900756836
2019-10-15,8.98153305053711
2019-10-16,8.973209381103516
2019-10-17,8.973209381103516
2019-10-18,8.898462295532227
2019-10-21,9.058634757995605
2019-10-22,9.031939506530762
2019-10-23,8.942954063415527
2019-10-24,8.827274322509766
2019-10-25,8.836174011230469
2019-10-28,8.14209270477295
2019-10-29,8.293366432189941
2019-10-30,8.186585426330566
2019-10-31,8.008615493774414
2019-11-01,7.955224990844727
2019-11-04,8.40904712677002
2019-11-05,8.578117370605469
2019-11-06,7.990818977355957
2019-11-07,8.248875617980957
2019-11-08,8.044209480285645
2019-11-11,8.097600936889648
2019-11-12,8.053109169006348
2019-11-13,7.803951263427734
2019-11-14,7.688271522521973
2019-11-15,7.777255535125732
2019-11-18,7.884037017822266
2019-11-19,7.9819207191467285
2019-11-20,8.293366432189941
2019-11-21,8.293366432189941
2019-11-22,8.293366432189941
2019-11-25,8.604813575744629
2019-11-26,8.827274322509766
2019-11-27,8.800580024719238
2019-11-29,9.236603736877441
2019-12-02,8.862868309020996
2019-12-03,8.978548049926758
2019-12-04,9.272197723388672
2019-12-05,9.254400253295898
2019-12-06,9.19211196899414
2019-12-09,9.201009750366211
2019-12-10,9.058634757995605
2019-12-11,9.19211196899414
2019-12-12,8.773882865905762
2019-12-13,9.049736022949219
2019-12-16,8.907360076904297
2019-12-17,9.174314498901367
2019-12-18,9.35228443145752
2019-12-19,9.672628402709961
2019-12-20,9.690425872802734
2019-12-23,10.046363830566406
2019-12-24,10.215434074401855
2019-12-26,10.420099258422852
2019-12-27,10.34891128540039
2019-12-30,10.144246101379395
2019-12-31,10.09975528717041
2020-01-02,9.788308143615723
2020-01-03,9.645933151245117
2020-01-06,9.726018905639648
2020-01-07,9.583643913269043
2020-01-08,9.788308143615723
2020-01-09,9.743816375732422
2020-01-10,9.788308143615723
2020-01-13,9.79720687866211
2020-01-14,10.215434074401855
2020-01-15,9.823902130126953
2020-01-16,9.921784400939941
2020-01-17,10.669256210327148
2020-01-21,10.437895774841309
2020-01-22,10.420099258422852
2020-01-23,10.277724266052246
2020-01-24,10.126450538635254
2020-01-27,10.090856552124023
2020-01-28,10.153144836425781
2020-01-29,10.135348320007324
2020-01-30,10.090856552124023
2020-01-31,10.03746509552002
2020-02-03,10.446794509887695
2020-02-04,10.286623001098633
2020-02-05,10.366707801818848
2020-02-06,10.624763488769531
2020-02-07,10.428997039794922
2020-02-10,10.224332809448242
2020-02-11,10.162044525146484
2020-02-12,10.500185012817383
2020-02-13,10.11755084991455
2020-02-14,10.03746509552002
2020-02-18,10.233230590820312
2020-02-19,10.562474250793457
2020-02-20,10.544677734375
2020-02-21,10.669256210327148
2020-02-24,10.428997039794922
2020-02-25,10.135348320007324
2020-02-26,10.544677734375
2020-02-27,10.58027172088623
2020-02-28,10.322216987609863
2020-03-02,10.11755084991455
2020-03-03,10.162044525146484
2020-03-04,10.50908374786377
2020-03-05,10.571372985839844
2020-03-06,10.286623001098633
2020-03-09,9.726018905639648
2020-03-10,10.829428672790527
2020-03-11,10.873921394348145
2020-03-12,10.188738822937012
2020-03-13,9.823902130126953
2020-03-16,9.112025260925293
2020-03-17,7.875139236450195
2020-03-18,6.9319024085998535
2020-03-19,7.074277400970459
2020-03-20,7.092074394226074
2020-03-23,7.261144638061523
2020-03-24,7.456911087036133
2020-03-25,7.795053482055664
2020-03-26,7.5814900398254395
2020-03-27,7.323433876037598
2020-03-30,8.026412963867188
2020-03-31,8.204381942749023
2020-04-01,7.8306474685668945
2020-04-02,7.812849521636963
2020-04-03,7.670473575592041
2020-04-06,7.661575794219971
2020-04-07,7.714966773986816
2020-04-08,7.385724067687988
2020-04-09,7.394622325897217
2020-04-13,7.127668380737305
2020-04-14,7.234449863433838
2020-04-15,7.252246379852295
2020-04-16,7.02978515625
2020-04-17,6.887409210205078
2020-04-20,6.780628204345703
2020-04-21,6.718339443206787
2020-04-22,6.656049728393555
2020-04-23,6.255619049072266
2020-04-24,5.961969375610352
2020-04-27,6.006462097167969
2020-04-28,6.451385021209717
2020-04-29,6.406892776489258
2020-04-30,6.113243579864502
2020-05-01,5.997563362121582
2020-05-04,6.050954341888428
2020-05-05,5.908578872680664
2020-05-06,6.068751335144043
2020-05-07,6.264517307281494
2020-05-08,6.326806545257568
2020-05-11,6.762831211090088
2020-05-12,6.780628204345703
2020-05-13,6.362400531768799
2020-05-14,6.602659225463867
2020-05-15,6.718339443206787
2020-05-18,7.136567115783691
2020-05-19,6.887409210205078
2020-05-20,6.914105415344238
2020-05-21,7.225551128387451
2020-05-22,7.1098713874816895
2020-05-26,7.332332611083984
2020-05-27,7.332332611083984
2020-05-28,6.914105415344238
2020-05-29,7.6437788009643555
2020-06-01,7.448012828826904
2020-06-02,7.723865509033203
2020-06-03,8.364554405212402
2020-06-04,8.667101860046387
2020-06-05,8.916259765625
2020-06-08,10.179840087890625
2020-06-09,9.33448600769043
2020-06-10,8.845070838928223
2020-06-11,8.480234146118164
2020-06-12,8.862868309020996
2020-06-15,8.595913887023926
2020-06-16,8.533625602722168
2020-06-17,8.355655670166016
2020-06-18,7.946327209472656
2020-06-19,8.435741424560547
2020-06-22,7.86624002456665
2020-06-23,8.186585426330566
2020-06-24,8.257772445678711
2020-06-25,8.41794490814209
2020-06-26,8.248875617980957
2020-06-29,8.133194923400879
2020-06-30,7.964123249053955
2020-07-01,8.044209480285645
2020-07-02,7.85734224319458
2020-07-06,8.702695846557617
2020-07-07,8.275569915771484
2020-07-08,8.186585426330566
2020-07-09,8.293366432189941
2020-07-10,8.480234146118164
2020-07-13,8.426843643188477
2020-07-14,8.168787956237793
2020-07-15,8.106498718261719
2020-07-16,8.248875617980957
2020-07-17,8.195483207702637
2020-07-20,8.337859153747559
2020-07-21,8.631507873535156
2020-07-22,8.88956356048584
2020-07-23,9.12982177734375
2020-07-24,8.942954063415527
2020-07-27,8.48913288116455
2020-07-28,8.533625602722168
2020-07-29,8.400147438049316
2020-07-30,8.195483207702637
2020-07-31,7.759459495544434
2020-08-03,8.115397453308105
2020-08-04,8.097600936889648
2020-08-05,8.035310745239258
2020-08-06,7.82174825668335
2020-08-07,7.777255535125732
2020-08-10,7.465810298919678
2020-08-11,7.270043849945068
2020-08-12,7.065378665924072
2020-08-13,7.074277400970459
2020-08-14,7.127668380737305
2020-08-17,6.736135959625244
2020-08-18,6.958597660064697
2020-08-19,6.771729469299316
2020-08-20,6.664947986602783
2020-08-21,6.629354000091553
2020-08-24,6.157735824584961
2020-08-25,6.424689769744873
2020-08-26,6.255619049072266
2020-08-27,6.300110816955566
2020-08-28,6.228923320770264
2020-08-31,6.0153608322143555
2020-09-01,6.291213035583496
2020-09-02,6.220024585723877
2020-09-03,5.997563362121582
2020-09-04,5.997563362121582
2020-09-08,6.006462097167969
2020-09-09,6.193329811096191
2020-09-10,6.415791034698486
2020-09-11,6.139938831329346
2020-09-14,6.317907810211182
2020-09-15,6.762831211090088
